__metadata,ID,ROW_ID,PLANT,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,STORAGE_LOCATION,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,INVENTORY_OPENING_BALANCE,UNIT
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~244')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~244')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~244,244,JJ,01,05,01/05,1,5,02,JJ-F16,1kg Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~245')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~245')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~245,245,JJ,01,05,01/05,1,5,02N,JJ-F01,500g Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~246')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~246')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~246,246,JJ,01,05,01/05,1,5,02N,JJ-F02,500g Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~247')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~247')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~247,247,JJ,01,05,01/05,1,5,02N,JJ-F03,500g Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~248')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~248')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~248,248,JJ,01,05,01/05,1,5,02N,JJ-F04,500g Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~249')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~249')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~249,249,JJ,01,05,01/05,1,5,02N,JJ-F05,500g Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~250')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~250')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~250,250,JJ,01,05,01/05,1,5,02N,JJ-F06,500g Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~251')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~251')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~251,251,JJ,01,05,01/05,1,5,02N,JJ-F11,1kg Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~252')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~252')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~252,252,JJ,01,05,01/05,1,5,02N,JJ-F12,1kg Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~253')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~253')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~253,253,JJ,01,05,01/05,1,5,02N,JJ-F13,1kg Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~254')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~254')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~254,254,JJ,01,05,01/05,1,5,02N,JJ-F14,1kg Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~255')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~255')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~255,255,JJ,01,05,01/05,1,5,02N,JJ-F15,1kg Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~256')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~256')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~256,256,JJ,01,05,01/05,1,5,02N,JJ-F16,1kg Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~257')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~257')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~257,257,JJ,01,05,01/05,1,5,02S,JJ-F01,500g Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~258')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~258')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~258,258,JJ,01,05,01/05,1,5,02S,JJ-F02,500g Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~259')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~259')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~259,259,JJ,01,05,01/05,1,5,02S,JJ-F03,500g Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~260')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~260')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~260,260,JJ,01,05,01/05,1,5,02S,JJ-F04,500g Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~261')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~261')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~261,261,JJ,01,05,01/05,1,5,02S,JJ-F05,500g Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~262')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~262')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~262,262,JJ,01,05,01/05,1,5,02S,JJ-F06,500g Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~263')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~263')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~263,263,JJ,01,05,01/05,1,5,02S,JJ-F11,1kg Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~264')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~264')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~264,264,JJ,01,05,01/05,1,5,02S,JJ-F12,1kg Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~265')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~265')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~265,265,JJ,01,05,01/05,1,5,02S,JJ-F13,1kg Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~266')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~266')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~266,266,JJ,01,05,01/05,1,5,02S,JJ-F14,1kg Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~267')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~267')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~267,267,JJ,01,05,01/05,1,5,02S,JJ-F15,1kg Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~268')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~268')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~268,268,JJ,01,05,01/05,1,5,02S,JJ-F16,1kg Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~269')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~269')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~269,269,JJ,01,05,01/05,1,5,02W,JJ-F01,500g Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~270')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~270')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~270,270,JJ,01,05,01/05,1,5,02W,JJ-F02,500g Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~271')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~271')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~271,271,JJ,01,05,01/05,1,5,02W,JJ-F03,500g Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~272')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~272')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~272,272,JJ,01,05,01/05,1,5,02W,JJ-F04,500g Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~273')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~273')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~273,273,JJ,01,05,01/05,1,5,02W,JJ-F05,500g Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~274')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~274')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~274,274,JJ,01,05,01/05,1,5,02W,JJ-F06,500g Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~275')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~275')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~275,275,JJ,01,05,01/05,1,5,02W,JJ-F11,1kg Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~276')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~276')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~276,276,JJ,01,05,01/05,1,5,02W,JJ-F12,1kg Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~277')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~277')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~277,277,JJ,01,05,01/05,1,5,02W,JJ-F13,1kg Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~278')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~278')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~278,278,JJ,01,05,01/05,1,5,02W,JJ-F14,1kg Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~279')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~279')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~279,279,JJ,01,05,01/05,1,5,02W,JJ-F15,1kg Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~280')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~280')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~280,280,JJ,01,05,01/05,1,5,02W,JJ-F16,1kg Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~281')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~281')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~281,281,JJ,01,05,01/05,1,5,88,JJ-P01,Large Box (1kg),0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~282')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~282')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~282,282,JJ,01,05,01/05,1,5,88,JJ-P02,Large Bag (1kg),0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~283')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~283')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~283,283,JJ,01,05,01/05,1,5,88,JJ-P03,Small Box (500g),0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~284')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~284')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~284,284,JJ,01,05,01/05,1,5,88,JJ-P04,Small Bag (500g),0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~285')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~285')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~285,285,JJ,01,05,01/05,1,5,88,JJ-R01,Nuts,0.000,KG
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~286')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~286')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~286,286,JJ,01,05,01/05,1,5,88,JJ-R02,Blueberries,0.000,KG
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~287')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~287')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~287,287,JJ,01,05,01/05,1,5,88,JJ-R03,Strawberries,0.000,KG
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~288')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~288')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~288,288,JJ,01,05,01/05,1,5,88,JJ-R04,Raisins,0.000,KG
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~289')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~289')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~289,289,JJ,01,05,01/05,1,5,88,JJ-R05,Wheat,0.000,KG
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~290')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~290')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~290,290,JJ,01,05,01/05,1,5,88,JJ-R06,Oats,0.000,KG
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~291')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~291')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~291,291,JJ,01,06,01/06,2,6,02,JJ-F01,500g Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~292')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~292')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~292,292,JJ,01,06,01/06,2,6,02,JJ-F02,500g Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~293')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~293')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~293,293,JJ,01,06,01/06,2,6,02,JJ-F03,500g Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~294')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~294')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~294,294,JJ,01,06,01/06,2,6,02,JJ-F04,500g Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~295')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~295')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~295,295,JJ,01,06,01/06,2,6,02,JJ-F05,500g Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~296')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~296')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~296,296,JJ,01,06,01/06,2,6,02,JJ-F06,500g Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~297')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~297')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~297,297,JJ,01,06,01/06,2,6,02,JJ-F11,1kg Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~298')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~298')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~298,298,JJ,01,06,01/06,2,6,02,JJ-F12,1kg Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~299')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~299')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~299,299,JJ,01,06,01/06,2,6,02,JJ-F13,1kg Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~300')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~300')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~300,300,JJ,01,06,01/06,2,6,02,JJ-F14,1kg Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~301')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~301')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~301,301,JJ,01,06,01/06,2,6,02,JJ-F15,1kg Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~302')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~302')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~302,302,JJ,01,06,01/06,2,6,02,JJ-F16,1kg Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~303')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~303')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~303,303,JJ,01,06,01/06,2,6,02N,JJ-F01,500g Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~304')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~304')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~304,304,JJ,01,06,01/06,2,6,02N,JJ-F02,500g Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~305')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~305')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~305,305,JJ,01,06,01/06,2,6,02N,JJ-F03,500g Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~306')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~306')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~306,306,JJ,01,06,01/06,2,6,02N,JJ-F04,500g Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~307')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~307')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~307,307,JJ,01,06,01/06,2,6,02N,JJ-F05,500g Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~308')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~308')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~308,308,JJ,01,06,01/06,2,6,02N,JJ-F06,500g Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~309')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~309')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~309,309,JJ,01,06,01/06,2,6,02N,JJ-F11,1kg Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~310')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~310')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~310,310,JJ,01,06,01/06,2,6,02N,JJ-F12,1kg Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~311')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~311')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~311,311,JJ,01,06,01/06,2,6,02N,JJ-F13,1kg Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~312')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~312')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~312,312,JJ,01,06,01/06,2,6,02N,JJ-F14,1kg Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~313')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~313')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~313,313,JJ,01,06,01/06,2,6,02N,JJ-F15,1kg Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~314')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~314')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~314,314,JJ,01,06,01/06,2,6,02N,JJ-F16,1kg Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~315')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~315')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~315,315,JJ,01,06,01/06,2,6,02S,JJ-F01,500g Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~316')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~316')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~316,316,JJ,01,06,01/06,2,6,02S,JJ-F02,500g Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~317')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~317')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~317,317,JJ,01,06,01/06,2,6,02S,JJ-F03,500g Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~318')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~318')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~318,318,JJ,01,06,01/06,2,6,02S,JJ-F04,500g Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~319')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~319')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~319,319,JJ,01,06,01/06,2,6,02S,JJ-F05,500g Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~320')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~320')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~320,320,JJ,01,06,01/06,2,6,02S,JJ-F06,500g Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~321')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~321')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~321,321,JJ,01,06,01/06,2,6,02S,JJ-F11,1kg Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~322')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~322')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~322,322,JJ,01,06,01/06,2,6,02S,JJ-F12,1kg Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~323')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~323')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~323,323,JJ,01,06,01/06,2,6,02S,JJ-F13,1kg Strawberry Muesli,0,ST
