__metadata,ID,ROW_ID,PLANT,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,STORAGE_LOCATION,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,INVENTORY_OPENING_BALANCE,UNIT
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1626')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1626')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1626,1626,JJ,02,09,02/09,6,29,02,JJ-F02,500g Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1627')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1627')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1627,1627,JJ,02,09,02/09,6,29,02,JJ-F03,500g Strawberry Muesli,8000,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1628')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1628')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1628,1628,JJ,02,09,02/09,6,29,02,JJ-F04,500g Raisin Muesli,11386,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1629')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1629')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1629,1629,JJ,02,09,02/09,6,29,02,JJ-F05,500g Original Muesli,12000,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1630')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1630')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1630,1630,JJ,02,09,02/09,6,29,02,JJ-F06,500g Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1631')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1631')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1631,1631,JJ,02,09,02/09,6,29,02,JJ-F11,1kg Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1632')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1632')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1632,1632,JJ,02,09,02/09,6,29,02,JJ-F12,1kg Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1633')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1633')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1633,1633,JJ,02,09,02/09,6,29,02,JJ-F13,1kg Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1634')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1634')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1634,1634,JJ,02,09,02/09,6,29,02,JJ-F14,1kg Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1635')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1635')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1635,1635,JJ,02,09,02/09,6,29,02,JJ-F15,1kg Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1636')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1636')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1636,1636,JJ,02,09,02/09,6,29,02,JJ-F16,1kg Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1637')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1637')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1637,1637,JJ,02,09,02/09,6,29,02N,JJ-F01,500g Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1638')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1638')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1638,1638,JJ,02,09,02/09,6,29,02N,JJ-F02,500g Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1639')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1639')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1639,1639,JJ,02,09,02/09,6,29,02N,JJ-F03,500g Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1640')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1640')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1640,1640,JJ,02,09,02/09,6,29,02N,JJ-F04,500g Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1641')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1641')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1641,1641,JJ,02,09,02/09,6,29,02N,JJ-F05,500g Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1642')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1642')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1642,1642,JJ,02,09,02/09,6,29,02N,JJ-F06,500g Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1643')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1643')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1643,1643,JJ,02,09,02/09,6,29,02N,JJ-F11,1kg Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1644')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1644')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1644,1644,JJ,02,09,02/09,6,29,02N,JJ-F12,1kg Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1645')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1645')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1645,1645,JJ,02,09,02/09,6,29,02N,JJ-F13,1kg Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1646')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1646')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1646,1646,JJ,02,09,02/09,6,29,02N,JJ-F14,1kg Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1647')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1647')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1647,1647,JJ,02,09,02/09,6,29,02N,JJ-F15,1kg Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1648')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1648')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1648,1648,JJ,02,09,02/09,6,29,02N,JJ-F16,1kg Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1649')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1649')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1649,1649,JJ,02,09,02/09,6,29,02S,JJ-F01,500g Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1650')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1650')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1650,1650,JJ,02,09,02/09,6,29,02S,JJ-F02,500g Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1651')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1651')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1651,1651,JJ,02,09,02/09,6,29,02S,JJ-F03,500g Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1652')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1652')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1652,1652,JJ,02,09,02/09,6,29,02S,JJ-F04,500g Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1653')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1653')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1653,1653,JJ,02,09,02/09,6,29,02S,JJ-F05,500g Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1654')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1654')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1654,1654,JJ,02,09,02/09,6,29,02S,JJ-F06,500g Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1655')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1655')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1655,1655,JJ,02,09,02/09,6,29,02S,JJ-F11,1kg Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1656')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1656')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1656,1656,JJ,02,09,02/09,6,29,02S,JJ-F12,1kg Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1657')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1657')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1657,1657,JJ,02,09,02/09,6,29,02S,JJ-F13,1kg Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1658')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1658')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1658,1658,JJ,02,09,02/09,6,29,02S,JJ-F14,1kg Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1659')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1659')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1659,1659,JJ,02,09,02/09,6,29,02S,JJ-F15,1kg Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1660')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1660')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1660,1660,JJ,02,09,02/09,6,29,02S,JJ-F16,1kg Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1661')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1661')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1661,1661,JJ,02,09,02/09,6,29,02W,JJ-F01,500g Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1662')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1662')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1662,1662,JJ,02,09,02/09,6,29,02W,JJ-F02,500g Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1663')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1663')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1663,1663,JJ,02,09,02/09,6,29,02W,JJ-F03,500g Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1664')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1664')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1664,1664,JJ,02,09,02/09,6,29,02W,JJ-F04,500g Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1665')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1665')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1665,1665,JJ,02,09,02/09,6,29,02W,JJ-F05,500g Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1666')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1666')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1666,1666,JJ,02,09,02/09,6,29,02W,JJ-F06,500g Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1667')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1667')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1667,1667,JJ,02,09,02/09,6,29,02W,JJ-F11,1kg Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1668')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1668')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1668,1668,JJ,02,09,02/09,6,29,02W,JJ-F12,1kg Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1669')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1669')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1669,1669,JJ,02,09,02/09,6,29,02W,JJ-F13,1kg Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1670')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1670')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1670,1670,JJ,02,09,02/09,6,29,02W,JJ-F14,1kg Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1671')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1671')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1671,1671,JJ,02,09,02/09,6,29,02W,JJ-F15,1kg Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1672')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1672')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1672,1672,JJ,02,09,02/09,6,29,02W,JJ-F16,1kg Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1673')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1673')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1673,1673,JJ,02,09,02/09,6,29,88,JJ-P01,Large Box (1kg),240000,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1674')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1674')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1674,1674,JJ,02,09,02/09,6,29,88,JJ-P02,Large Bag (1kg),240000,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1675')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1675')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1675,1675,JJ,02,09,02/09,6,29,88,JJ-P03,Small Box (500g),68000,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1676')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1676')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1676,1676,JJ,02,09,02/09,6,29,88,JJ-P04,Small Bag (500g),68000,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1677')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1677')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1677,1677,JJ,02,09,02/09,6,29,88,JJ-R01,Nuts,18000.000,KG
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1678')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1678')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1678,1678,JJ,02,09,02/09,6,29,88,JJ-R02,Blueberries,18000.000,KG
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1679')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1679')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1679,1679,JJ,02,09,02/09,6,29,88,JJ-R03,Strawberries,18000.000,KG
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1680')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1680')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1680,1680,JJ,02,09,02/09,6,29,88,JJ-R04,Raisins,18000.000,KG
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1681')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1681')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1681,1681,JJ,02,09,02/09,6,29,88,JJ-R05,Wheat,101000.000,KG
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1682')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1682')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1682,1682,JJ,02,09,02/09,6,29,88,JJ-R06,Oats,101000.000,KG
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1683')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1683')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1683,1683,JJ,02,10,02/10,6,30,02,JJ-F01,500g Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1684')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1684')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1684,1684,JJ,02,10,02/10,6,30,02,JJ-F02,500g Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1685')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1685')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1685,1685,JJ,02,10,02/10,6,30,02,JJ-F03,500g Strawberry Muesli,58,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1686')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1686')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1686,1686,JJ,02,10,02/10,6,30,02,JJ-F04,500g Raisin Muesli,6311,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1687')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1687')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1687,1687,JJ,02,10,02/10,6,30,02,JJ-F05,500g Original Muesli,33941,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1688')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1688')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1688,1688,JJ,02,10,02/10,6,30,02,JJ-F06,500g Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1689')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1689')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1689,1689,JJ,02,10,02/10,6,30,02,JJ-F11,1kg Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1690')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1690')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1690,1690,JJ,02,10,02/10,6,30,02,JJ-F12,1kg Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1691')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1691')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1691,1691,JJ,02,10,02/10,6,30,02,JJ-F13,1kg Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1692')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1692')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1692,1692,JJ,02,10,02/10,6,30,02,JJ-F14,1kg Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1693')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1693')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1693,1693,JJ,02,10,02/10,6,30,02,JJ-F15,1kg Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1694')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1694')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1694,1694,JJ,02,10,02/10,6,30,02,JJ-F16,1kg Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1695')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1695')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1695,1695,JJ,02,10,02/10,6,30,02N,JJ-F01,500g Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1696')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1696')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1696,1696,JJ,02,10,02/10,6,30,02N,JJ-F02,500g Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1697')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1697')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1697,1697,JJ,02,10,02/10,6,30,02N,JJ-F03,500g Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1698')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1698')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1698,1698,JJ,02,10,02/10,6,30,02N,JJ-F04,500g Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1699')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1699')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1699,1699,JJ,02,10,02/10,6,30,02N,JJ-F05,500g Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1700')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1700')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1700,1700,JJ,02,10,02/10,6,30,02N,JJ-F06,500g Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1701')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1701')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1701,1701,JJ,02,10,02/10,6,30,02N,JJ-F11,1kg Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1702')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1702')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1702,1702,JJ,02,10,02/10,6,30,02N,JJ-F12,1kg Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1703')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~1703')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~1703,1703,JJ,02,10,02/10,6,30,02N,JJ-F13,1kg Strawberry Muesli,0,ST
